Component origin id,License,CVE,Vulnerability id,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-beans:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-context:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-expression:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jdbc:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-jms:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-oxm:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-test:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-web:4.1.9.RELEASE,,CVE-2022-22971,CVE-2022-22971,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-1270,BDSA-2018-0994 (CVE-2018-1270),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-1271,BDSA-2018-1013 (CVE-2018-1271),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-1272,BDSA-2018-1016 (CVE-2018-1272),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-1275,BDSA-2018-1042 (CVE-2018-1275),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-1257,BDSA-2018-1440 (CVE-2018-1257),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-11040,BDSA-2018-1901 (CVE-2018-11040),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-11039,BDSA-2018-1960 (CVE-2018-11039),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2018-15756,CVE-2018-15756,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2016-5007,BDSA-2016-1577 (CVE-2016-5007),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2016-1000027,BDSA-2016-1700 (CVE-2016-1000027),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2020-5421,BDSA-2020-2431 (CVE-2020-5421),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,,BDSA-2021-3236,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,,BDSA-2022-0011,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2022-22950,BDSA-2022-0820 (CVE-2022-22950),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,,BDSA-2022-0847,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2022-22965,BDSA-2022-0858 (CVE-2022-22965),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2022-22968,BDSA-2022-1040 (CVE-2022-22968),,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-webmvc-portlet:4.1.9.RELEASE,,CVE-2022-22970,CVE-2022-22970,,,,,,,,,,,,,,,,,,,,,
