"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2015-5211,CWE-552 Files or Directories Accessible to External Parties,"Under some situations, the Spring Framework 4.2.0 to 4.2.1, 4.0.0 to 4.1.7, 3.2.0 to 3.2.14 and older unsupported versions is vulnerable to a Reflected File Download (RFD) attack. The attack involves a malicious user crafting a URL with a batch script extension that results in the response being downloaded rather than rendered and also includes some input reflected in the response.",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,CRITICAL,9.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2014-0225,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"When processing user provided XML documents, the Spring Framework 4.0.0 to 4.0.4, 3.0.0 to 3.2.8, and possibly earlier unsupported versions did not disable by default the resolution of URI references in a DTD declaration. This enabled an XXE attack.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2016-5007,"CWE-264 Permissions, Privileges, and Access Controls","Both Spring Security 3.2.x, 4.0.x, 4.1.0 and the Spring Framework 3.2.x, 4.0.x, 4.1.x, 4.2.x rely on URL pattern mappings for authorization and for mapping requests to controllers respectively. Differences in the strictness of the pattern matching mechanisms, for example with regards to space trimming in path segments, can lead Spring Security to not recognize certain paths as not protected that are in fact mapped to Spring MVC controllers that should be protected. The problem is compounded by the fact that the Spring Framework provides richer features with regards to pattern matching as well as by the fact that pattern matching in each Spring Security and the Spring Framework can easily be customized creating additional differences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2016-9878,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"An issue was discovered in Pivotal Spring Framework before 3.2.18, 4.2.x before 4.2.9, and 4.3.x before 4.3.5. Paths provided to the ResourceServlet were not properly sanitized and as a result exposed to directory traversal attacks.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2018-11040,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,"Spring Framework, versions 5.0.x prior to 5.0.7 and 4.3.x prior to 4.3.18 and older unsupported versions, allows web applications to enable cross-domain requests via JSONP (JSON with Padding) through AbstractJsonpResponseBodyAdvice for REST controllers and MappingJackson2JsonView for browser requests. Both are not enabled by default in Spring Framework nor Spring Boot, however, when MappingJackson2JsonView is configured in an application, JSONP support is automatically ready to use through the ""jsonp"" and ""callback"" JSONP parameters, enabling cross-domain requests.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2018-1272,"CWE-264 Permissions, Privileges, and Access Controls","Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, provide client-side support for multipart requests. When Spring MVC or Spring WebFlux server application (server A) receives input from a remote client, and then uses that input to make a multipart request to another server (server B), it can be exposed to an attack, where an extra multipart is inserted in the content of the request from server A, causing server B to use the wrong value for a part it expects. This could to lead privilege escalation, for example, if the part content represents a username or user roles.",OSSINDEX,HIGH,7.5,/AV:N/AC:H/Au:/C:H/I:H/A:H,"","","",HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2013-6429,"CWE-611 Improper Restriction of XML External Entity Reference ('XXE'), CWE-352 Cross-Site Request Forgery (CSRF)","The SourceHttpMessageConverter in Spring MVC in Spring Framework before 3.2.5 and 4.0.0.M1 through 4.0.0.RC1 does not disable external entity resolution, which allows remote attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via crafted XML, aka an XML External Entity (XXE) issue, and a different vulnerability than CVE-2013-4152 and CVE-2013-7315.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2014-0054,CWE-352 Cross-Site Request Forgery (CSRF),"The Jaxb2RootElementHttpMessageConverter in Spring MVC in Spring Framework before 3.2.8 and 4.0.0 before 4.0.2 does not disable external entity resolution, which allows remote attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via crafted XML, aka an XML External Entity (XXE) issue.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-4152, CVE-2013-7315, and CVE-2013-6429.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2018-1257,NVD-CWE-noinfo,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2020-5421,NVD-CWE-noinfo,"In Spring Framework versions 5.2.0 - 5.2.8, 5.1.0 - 5.1.17, 5.0.0 - 5.0.18, 4.3.0 - 4.3.28, and older unsupported versions, the protections against RFD attacks from CVE-2015-5211 may be bypassed depending on the browser used through the use of a jsessionid path parameter.",NVD,LOW,3.6,/AV:N/AC:H/Au:S/C:P/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:N,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2022-22950,CWE-770 Allocation of Resources Without Limits or Throttling,"n Spring Framework versions 5.3.0 - 5.3.16 and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial of service condition.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2018-11039,NVD-CWE-noinfo,"Spring Framework (versions 5.0.x prior to 5.0.7, versions 4.3.x prior to 4.3.18, and older unsupported versions) allow web applications to change the HTTP request method to any HTTP method (including TRACE) using the HiddenHttpMethodFilter in Spring MVC. If an application has a pre-existing XSS vulnerability, a malicious user (or attacker) can use this filter to escalate to an XST (Cross Site Tracing) attack.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2015-3192,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Pivotal Spring Framework before 3.2.14 and 4.x before 4.1.7 do not properly process inline DTD declarations when DTD is not entirely disabled, which allows remote attackers to cause a denial of service (memory consumption and out-of-memory errors) via a crafted XML file.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,MEDIUM,5.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2022-22968,CWE-178 Improper Handling of Case Sensitivity,"In Spring Framework versions 5.3.0 - 5.3.18, 5.2.0 - 5.2.20, and older unsupported versions, the patterns for disallowedFields on a DataBinder are case sensitive which means a field is not effectively protected unless it is listed with both upper and lower case for the first character of the field, including upper and lower case for the first character of all nested fields within the property path.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2022-22970,CWE-770 Allocation of Resources Without Limits or Throttling,"In spring framework versions prior to 5.3.20+ , 5.2.22+ and old unsupported versions, applications that handle file uploads are vulnerable to DoS attack if they rely on data binding to set a MultipartFile or javax.servlet.Part to a field in a model object.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2014-3578,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in Pivotal Spring Framework 3.x before 3.2.9 and 4.0 before 4.0.5 allows remote attackers to read arbitrary files via a crafted URL.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2014-3625,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in Pivotal Spring Framework 3.0.4 through 3.2.x before 3.2.12, 4.0.x before 4.0.8, and 4.1.x before 4.1.2 allows remote attackers to read arbitrary files via unspecified vectors, related to static resource handling.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2014-1904,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in web/servlet/tags/form/FormTag.java in Spring MVC in Spring Framework 3.0.0 before 3.2.8 and 4.0.0 before 4.0.2 allows remote attackers to inject arbitrary web script or HTML via the requested URI in a default action.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",spring-webmvc-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1/WEB-INF/lib/spring-webmvc-3.2.4.RELEASE.jar,Spring Web MVC,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",38173f7b7ca0f7137d5a66b5995fcc65,99c0303b36c421b3c43dfc2ae55e46fc81dbaefc,pkg:maven/org.springframework/spring-webmvc@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*",CVE-2018-1270,CWE-94 Improper Control of Generation of Code ('Code Injection'),"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,36,"","","","","","","",""
