Group Name,Project Name,Tool,Scanner Name,Status,Vulnerability,Details,Additional Info,Severity,CVE,CWE,Other Identifiers,Detected At,Location,Activity,Comments,Full Path,CVSS Vectors
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,SnakeYaml's Constructor() class does not restrict types which can be instantiated during deserialization. Deserializing yaml content provided by an attacker can lead to remote code execution. We recommend using SnakeYaml's SafeConsturctor when parsing untrusted content to restrict deserialization.,,critical,CVE-2022-1471,,GHSA-mjmj-j48q-9wg2; Gemnasium-c7c8d536-098d-480f-9bf9-00571537baaa,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.yaml/snakeyaml""}, ""version""=>""1.30""}}",false,"",test-group260849/webgoat_pom-comparison/103365913,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Neutralization of Special Elements used in a Command ('Command Injection'),"Thymeleaf through 3.1.1.RELEASE, as used in spring-boot-admin (aka Spring Boot Admin) through 3.1.1 and other products, allows sandbox bypass via crafted HTML. This may be relevant for SSTI (Server Side Template Injection) and code execution in spring-boot-admin if MailNotifier is enabled and there is write access to environment variables via the UI.",,high,CVE-2023-38286,,Gemnasium-d236be2b-ac30-42b5-a297-acaa261ccbf7,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.thymeleaf/thymeleaf-spring5""}, ""version""=>""3.0.15.RELEASE""}}",false,"",test-group260849/webgoat_pom-comparison/103365914,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,OS Command Injection,"XStream is a Java library to serialize objects to XML and back again. XStream is vulnerable to an Arbitrary File Deletion on the local host when unmarshalling. The vulnerability may allow a remote attacker to delete arbitrary known files on the host as log as the executing process has sufficient rights only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's Security Framework with an allow list. Anyone relying on XStream's default block list can immediately switch to an allow list for the allowed types to avoid the vulnerability.",,medium,CVE-2020-26259,,GHSA-jfvx-7wrx-43fh; Gemnasium-9f56efc8-0c21-4b30-8502-fe82256dc957,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365915,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:H/A:N=NVD; AV:N/AC:L/Au:N/C:N/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. Users who followed the recommendation to setup XStream's security framework with an allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39147,,GHSA-h7v4-7xg3-hxcc; Gemnasium-036fd37b-19b1-45e4-bc2d-39a32f3d488d,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365916,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"Apache Commons Text performs variable interpolation, allowing properties to be dynamically evaluated and expanded. The standard format for interpolation is ""${prefix:name}"", where ""prefix"" is used to locate an instance of org.apache.commons.text.lookup.StringLookup that performs the interpolation. Starting with version 1.5 and continuing through 1.9, the set of default Lookup instances included interpolators that could result in arbitrary code execution or contact with remote servers. These lookups are: - ""script"" - execute expressions using the JVM script execution engine (javax.script) - ""dns"" - resolve dns records - ""url"" - load values from urls, including from remote servers Applications using the interpolation defaults in the affected versions may be vulnerable to remote code execution or unintentional contact with remote servers if untrusted configuration values are used. Users are recommended to upgrade to Apache Commons Text 1.10.0, which disables the problematic interpolators by default.",,critical,CVE-2022-42889,,GHSA-599f-7c49-w659; Gemnasium-d9bd344f-2ac1-4d98-883d-9b9a4df54c4b,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.apache.commons/commons-text""}, ""version""=>""1.9""}}",false,"",test-group260849/webgoat_pom-comparison/103365917,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Handling of Length Parameter Inconsistency,"Jetty is a Java based web server and servlet engine. Prior to versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1, Jetty accepts the `+` character proceeding the content-length value in a HTTP/1 header field. This is more permissive than allowed by the RFC and other servers routinely reject such requests with 400 responses. There is no known exploit scenario, but it is conceivable that request smuggling could result if jetty is used in combination with a server that does not close the connection after sending such a 400 response. Versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1 contain a patch for this issue. There is no workaround as there is no known exploit scenario.",,medium,CVE-2023-40167,,GHSA-hmr7-m48g-48f6; Gemnasium-577d5e94-70bc-49cf-8c0f-3a0c7be20fc1,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-server""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365918,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Server-Side Request Forgery (SSRF),XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to request data from internal resources that are not publicly available only by manipulating the processed input stream with a Java runtime to Users who followed the recommendation to setup XStream's security framework with an allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39150,,GHSA-cxfm-5m4g-x7xp; Gemnasium-78eefee3-f586-40f0-9948-9b9a3c863c1c,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365919,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,XStream is software for serializing Java objects to XML and back again. A vulnerability in XStream may allow a remote attacker who has sufficient rights to execute commands of the host only by manipulating the processed input stream.,,high,CVE-2021-29505,,GHSA-7chv-rrw6-w6fc; Gemnasium-54676463-78b7-420a-8e91-4916ea345711,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365920,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H=NVD; AV:N/AC:L/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Allocation of Resources Without Limits or Throttling,"Jetty is a java based web server and servlet engine. In affected versions servlets with multipart support (e.g. annotated with `@MultipartConfig`) that call `HttpServletRequest.getParameter()` or `HttpServletRequest.getParts()` may cause `OutOfMemoryError` when the client sends a multipart request with a part that has a name but no filename and very large content. This happens even with the default settings of `fileSizeThreshold=0` which should stream the whole part content to disk. An attacker client may send a large multipart request and cause the server to throw `OutOfMemoryError`. However, the server may be able to recover after the `OutOfMemoryError` and continue its service -- although it may take some time. This issue has been patched in versions 9.4.51, 10.0.14, and 11.0.14. Users are advised to upgrade. Users unable to upgrade may set the multipart parameter `maxRequestSize` which must be set to a non-negative value, so the whole multipart content is limited (although still read into memory).",,medium,CVE-2023-26048,,GHSA-qw69-rqj8-6qw8; Gemnasium-f28247aa-0f94-4e57-8596-637d83b6f08c,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-http""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365921,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Allocation of Resources Without Limits or Throttling,"jackson-databind through 2.15.2 allows attackers to cause a denial of service or other unspecified impact via a crafted object that uses cyclic dependencies. NOTE: the vendor's perspective is that this is not a valid vulnerability report, because the steps of constructing a cyclic data structure and trying to serialize it cannot be achieved by an external attacker.",,medium,CVE-2023-35116,,Gemnasium-bf40d1a9-904e-49a6-8829-46017b0a18d0,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.fasterxml.jackson.core/jackson-databind""}, ""version""=>""2.13.3""}}",false,"",test-group260849/webgoat_pom-comparison/103365922,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Path Traversal,"In Apache Commons IO, When invoking the method `FileNameUtils.normalize` with an improper input string, the result would be the same value, thus possibly providing access to files in the parent directory, but not further above, if the calling code would use the result to construct a path value.",,medium,CVE-2021-29425,,Gemnasium-e6be8111-749f-4476-8b7f-82327cc4f348,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""commons-io/commons-io""}, ""version""=>""2.6""}}",false,"",test-group260849/webgoat_pom-comparison/103365923,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N=NVD; AV:N/AC:M/Au:N/C:P/I:P/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"In FasterXML jackson-databind before 2.14.0-rc1, resource exhaustion can occur because of a lack of a check in primitive value deserializers to avoid deep wrapper array nesting, when the UNWRAP_SINGLE_VALUE_ARRAYS feature is enabled.",,high,CVE-2022-42003,,Gemnasium-e85a7b3f-c3c8-4237-bcf1-86d0ec91c9ff,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.fasterxml.jackson.core/jackson-databind""}, ""version""=>""2.13.3""}}",false,"",test-group260849/webgoat_pom-comparison/103365924,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Neutralization of Quoting Syntax,"Eclipse Jetty Canonical Repository is the canonical repository for the Jetty project. Users of the CgiServlet with a very specific command structure may have the wrong command executed. If a user sends a request to a org.eclipse.jetty.servlets.CGI Servlet for a binary with a space in its name, the servlet will escape the command by wrapping it in quotation marks. This wrapped command, plus an optional command prefix, will then be executed through a call to Runtime.exec. If the original binary name provided by the user contains a quotation mark followed by a space, the resulting command line will contain multiple tokens instead of one. This issue was patched in version 9.4.52, 10.0.16, 11.0.16 and 12.0.0-beta2.
",,medium,CVE-2023-36479,,GHSA-3gh6-v5v9-6v9j; Gemnasium-b1811946-9132-40fb-9e1e-bfcaf1d79d0e,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-server""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365925,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Out-of-bounds Write,"Those using Xstream to serialise XML data may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stack overflow. This effect may support a denial of service attack.",,high,CVE-2022-40155,,Gemnasium-382bbd93-3292-46b3-9c06-b8271dddeb34,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365926,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Spring Framework vulnerable to denial of service,"In spring framework versions prior to 5.2.24 release+,5.3.27+ and 6.0.8+, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial-of-service (DoS) condition.",,medium,CVE-2023-20863,,Gemnasium-85157dd0-c85c-4573-8217-e814768179a3; GHSA-wxqc-pxw9-g2p8,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.springframework/spring-core""}, ""version""=>""5.3.21""}}",false,"",test-group260849/webgoat_pom-comparison/103365927,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. Users who followed the recommendation to setup XStream's security framework with an allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39151,,GHSA-hph2-m3g5-xxv4; Gemnasium-e71ea5e1-d585-4cb2-8b56-4c206b66226b,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365928,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Input Validation,Apache Log4j2 ,,medium,CVE-2021-44832,,Gemnasium-be579f59-acaa-442b-ad7b-cf1ddea99b15,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.apache.logging.log4j/log4j-core""}, ""version""=>""2.15.0""}}",false,"",test-group260849/webgoat_pom-comparison/103365929,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:C/I:C/A:C=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,XStream is an open source java library to serialize objects to XML and back again. may allow a remote attacker to allocate % CPU time on the target system depending on CPU type or parallel execution of such a payload resulting in a denial of service only by manipulating the processed input stream. XStream monitors and accumulates the time it takes to add elements to collections and throws an exception if a set threshold is exceeded. Users are advised to upgrade as soon as possible. Users unable to upgrade may set the NO_REFERENCE mode to prevent recursion. See GHSA-rmr5-cpv2-vgjf for further details on a workaround if an upgrade is not possible.,,high,CVE-2021-43859,,Gemnasium-8a90784d-bd40-4481-87dd-de100baf4ff3; GHSA-rmr5-cpv2-vgjf,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365930,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD; AV:N/AC:L/Au:N/C:N/I:N/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Unrestricted Upload of File with Dangerous Type,XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. Users who followed the recommendation to setup XStream's security framework with a allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39145,,Gemnasium-2c6cb862-3e89-4bb6-a601-d6125af163da; GHSA-8jrj-525p-826v,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365931,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Server-Side Request Forgery (SSRF),XStream is a Java library to serialize objects to XML and back again. Users of XStream or below who still want to use XStream default block list can use a workaround described in more detailed in the referenced advisories.,,high,CVE-2020-26258,,Gemnasium-54534348-ed6d-4795-bf9b-4c3bd2a84d51; GHSA-4cch-wxpw-8p28,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365932,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N=NVD; AV:N/AC:L/Au:N/C:P/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability which may allow a remote attacker to request data from internal resources that are not publicly available only by manipulating the processed input stream.",,high,CVE-2021-21349,,GHSA-f6hm-88x3-mfjv; Gemnasium-b4ca49f9-abe7-4765-8875-d65879110aef,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365933,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N=NVD; AV:N/AC:L/Au:N/C:P/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Uncontrolled Resource Consumption,"A flaw was found in undertow. Servlets annotated with @MultipartConfig may cause an OutOfMemoryError due to large multipart content. This may allow unauthorized users to cause remote Denial of Service (DoS) attack. If the server uses fileSizeThreshold to limit the file size, it's possible to bypass the limit by setting the file name in the request to null.",,high,CVE-2023-3223,,Gemnasium-9056d094-8af7-46ed-a4ff-b9abd625844b,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""io.undertow/undertow-core""}, ""version""=>""2.2.18.Final""}}",false,"",test-group260849/webgoat_pom-comparison/103365934,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability which may allow a remote attacker who has sufficient rights to execute commands of the host only by manipulating the processed input stream.",,critical,CVE-2021-21345,,GHSA-hwpc-8xqv-jvj4; Gemnasium-efc0f3ab-5e63-4445-9ccb-8e25e3dd240e,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365935,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:L/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Stack-based Buffer Overflow,"XStream serializes Java objects to XML and back again. Versions prior to 1.4.20 may allow a remote attacker to terminate the application with a stack overflow error, resulting in a denial of service only via manipulation the processed input stream. The attack uses the hash code implementation for collections and maps to force recursive hash calculation causing a stack overflow. This issue is patched in version 1.4.20 which handles the stack overflow and raises an InputManipulationException instead. A potential workaround for users who only use HashMap or HashSet and whose XML refers these only as default map or set, is to change the default implementation of java.util.Map and java.util per the code example in the referenced advisory. However, this implies that your application does not care about the implementation of the map and all elements are comparable.",,high,CVE-2022-41966,,GHSA-j563-grx4-pjpv; Gemnasium-ba6d3974-133b-4394-8444-4be77a939be2,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365936,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. Users who followed the recommendation to setup XStream's security framework with an allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39148,,GHSA-qrx8-8545-4wg2; Gemnasium-f964b97b-9c32-4cbf-962c-1dfe5f7de393,2023-12-20 17:45:06 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365937,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
